foreign_id,stage_l,discharge_l
NBRCRKD01,1051.12,1199.99
CHQSTCR01,619.872,0
CHQSTCR01,621.972,175.973
CHQSTCR01,625.164,879.936
CHQSTCR01,627.73,1759.91
CHQSTCR01,629.754,2639.88
CHQSTCR01,631.417,3519.81
CHQSTCR01,634.557,6535.08
CHQSTCR01,635.843,8881.39
CHQSTCR01,637.287,12195.6
CHQSTCR01,638.343,14834.6
CHQSTCR01,639.4,17563.3
CHQSTCR01,640.486,20446.1
CHQSTCR02,665.965,0
CHQSTCR02,669.603,93.266
CHQSTCR02,672.799,466.26
CHQSTCR02,674.928,932.484
CHQSTCR02,676.657,1398.74
CHQSTCR02,677.966,1864.97
CHQSTCR02,680.213,3564.59
CHQSTCR02,681.46,4893.34
CHQSTCR02,682.851,6793.94
CHQSTCR02,684.052,8327.55
CHQSTCR02,684.396,9941.29
CHQSTCR02,685.007,11640.6
SOAPCR01,630.154,0
SOAPCR01,633.406,228.309
SOAPCR01,638.081,1141.51
SOAPCR01,640.755,2282.99
SOAPCR01,642.851,3424.46
SOAPCR01,644.649,4565.97
SOAPCR01,648.865,8078.19
SOAPCR01,650.892,10719.4
SOAPCR01,651.893,14353.1
SOAPCR01,652.385,17206.3
SOAPCR01,652.854,20143.2
SOAPCR01,653.31,23279
LTLSOAP01,645.341,0
LTLSOAP01,647.29,64.9437
LTLSOAP01,649.636,324.718
LTLSOAP01,651.516,649.437
LTLSOAP01,652.582,974.155
LTLSOAP01,653.504,1298.87
LTLSOAP01,655.666,2521.54
LTLSOAP01,656.194,3449.47
LTLSOAP01,656.749,4783.3
LTLSOAP01,657.343,5877.88
LTLSOAP01,657.73,7130.67
LTLSOAP01,658.176,8422.23
SOAPCR02,706.69,0
SOAPCR02,708.753,168.31
SOAPCR02,711.594,841.619
SOAPCR02,713.829,1683.24
SOAPCR02,715.627,2524.86
SOAPCR02,717.139,3366.48
SOAPCR02,719.498,6186.18
SOAPCR02,720.089,8368.55
SOAPCR02,720.643,11412.5
SOAPCR02,720.984,13841.7
SOAPCR02,721.312,16384.5
SOAPCR02,721.657,19134.8
SOAPCR03,769.557,0
SOAPCR03,771.207,73.4898
SOAPCR03,773.304,367.449
SOAPCR03,774.895,734.898
SOAPCR03,776.122,1102.31
SOAPCR03,777.178,1469.76
SOAPCR03,780.276,2874.01
SOAPCR03,781.837,4072.77
SOAPCR03,783.133,5714.48
SOAPCR03,783.793,6989.87
SOAPCR03,784.416,8487.28
SOAPCR03,784.934,10013.9
BIGCRK01,943.602,0
BIGCRK01,948.97,999.052
BIGCRK01,950.945,2012.94
BIGCRK01,952.142,2835.06
BIGCRK01,953.104,3958.07
BIGCRK01,953.638,4759
BIGCRK01,954.009,5705.44
BIGCRK01,954.255,6654.34
BIGCRK02,958.432,0
BIGCRK02,964.423,904.409
BIGCRK02,965.791,1839.54
BIGCRK02,966.368,2601.63
BIGCRK02,966.886,3646.59
BIGCRK02,967.215,4397.38
BIGCRK02,967.569,5281.31
BIGCRK02,967.897,6171.94
BIGCRK03,983.202,0
BIGCRK03,989.56,709.119
BIGCRK03,990.489,1475.8
BIGCRK03,991.02,2109.34
BIGCRK03,991.611,2985.86
BIGCRK03,991.988,3626.11
BIGCRK03,992.392,4374.43
BIGCRK03,992.772,5136.17
BIGCRK3T01,990.866,0
BIGCRK3T01,994.308,135.255
BIGCRK3T01,995.528,265.919
BIGCRK3T01,996.168,374.335
BIGCRK3T01,996.683,532.898
BIGCRK3T01,996.936,636.723
BIGCRK3T01,997.251,787.517
BIGCRK3T01,997.516,932.66
BIGCRK04,1014.9,0
BIGCRK04,1019.37,301.94
BIGCRK04,1020.84,562.916
BIGCRK04,1021.7,775.863
BIGCRK04,1022.56,1082.04
BIGCRK04,1022.91,1266.03
BIGCRK04,1023.29,1550.31
BIGCRK04,1023.53,1816.59
BIGCRK05,1028.94,0
BIGCRK05,1032.72,254.972
BIGCRK05,1033.89,480.279
BIGCRK05,1034.6,665.328
BIGCRK05,1035.47,931.954
BIGCRK05,1035.89,1095.11
BIGCRK05,1036.37,1341.25
BIGCRK05,1036.75,1572.92
BIGCRK7T01,1059.04,0
BIGCRK7T01,1061.91,83.3426
BIGCRK7T01,1062.8,168.804
BIGCRK7T01,1063.11,240.493
BIGCRK7T01,1063.41,346.79
BIGCRK7T01,1063.54,419.538
BIGCRK7T01,1063.72,522.304
BIGCRK7T01,1063.87,622.244
BIGCRK07,1091.6,0
BIGCRK07,1094.43,107.003
BIGCRK07,1095.17,213.654
BIGCRK07,1095.46,302.647
BIGCRK07,1095.75,433.311
BIGCRK07,1095.92,520.891
BIGCRK07,1096.14,646.612
BIGCRK07,1096.33,768.094
LTLCEDAR01,946.063,0
LTLCEDAR01,954.183,3224.3
LTLCEDAR01,956.854,6898.68
LTLCEDAR01,958.258,9972.51
LTLCEDAR01,959.888,14314.4
LTLCEDAR01,960.988,17779.6
LTLCEDAR01,962.083,21487.6
LTLCEDAR01,963.061,25411.1
LTLCEDAR02,1069.73,0
LTLCEDAR02,1079.14,2769.2
LTLCEDAR02,1081.59,5924.99
LTLCEDAR02,1082.65,8564.9
LTLCEDAR02,1083.78,12294
LTLCEDAR02,1084.49,15270.1
LTLCEDAR02,1085.17,18454.7
LTLCEDAR02,1086.37,21824.5
CEDARRV04,1087.43,0
CEDARRV04,1102.86,8634.68
CEDARRV04,1105.41,14765
CEDARRV04,1106.88,18855.2
CEDARRV04,1108.52,23940.9
CEDARRV04,1109.62,27645
CEDARRV04,1110.7,31347.9
CEDARRV04,1111.62,34951.2
CEDARRV05,1129.53,0
CEDARRV05,1140.03,6154.68
CEDARRV05,1143.51,10758.5
CEDARRV05,1145.27,14006.1
CEDARRV05,1147.13,18497.9
CEDARRV05,1148.22,21757.2
CEDARRV05,1149.28,25198.4
CEDARRV05,1150.24,28535.3
SQWTRB01,1021.63,0
SQWTRB01,1024.95,136.315
SQWTRB01,1025.94,267.332
SQWTRB01,1026.51,376.454
SQWTRB01,1027.17,535.724
SQWTRB01,1027.46,639.902
SQWTRB01,1027.82,791.755
SQWTRB01,1028.12,937.604
MDDLRCCN03,1196.13,0
MDDLRCCN03,1204.06,1885.45
MDDLRCCN03,1207.46,3871.19
MDDLRCCN03,1209.34,5450.47
MDDLRCCN03,1210.89,7558.04
MDDLRCCN03,1211.56,9145.79
MDDLRCCN03,1212.01,10853.6
MDDLRCCN03,1212.39,12593.9
MNTGMRY02,1014.61,0
MNTGMRY02,1017.14,226.12
MNTGMRY02,1017.95,429.532
MNTGMRY02,1018.31,596.677
MNTGMRY02,1018.6,838.405
MNTGMRY02,1018.73,988.458
MNTGMRY02,1018.96,1214.79
MNTGMRY02,1019.15,1428.94
INDIAN02,1060.08,0
INDIAN02,1069.93,1293.93
INDIAN02,1073.14,2898.63
INDIAN02,1074.03,4180.55
INDIAN02,1075.03,6635.98
INDIAN02,1075.63,8605.48
INDIAN02,1076.21,10881.2
INDIAN02,1076.79,13507.5
NSKNK01,807.503,0
NSKNK01,817.096,3020.04
NSKNK01,821.04,5936.11
NSKNK01,822.385,8177.82
NSKNK01,823.524,11071
NSKNK01,825.118,17181.2
NSKNK01,825.63,19673.1
WALNUTCR01,757.047,0
WALNUTCR01,766.437,919.594
WALNUTCR01,767.654,2012.58
WALNUTCR01,768.455,3211.16
WALNUTCR01,769.134,4466.95
WALNUTCR01,769.587,5441.99
WALNUTCR01,770.03,6488.01
WALNUTCR01,770.453,7566.52
BIGCRK3T02,1010.71,0
BIGCRK3T02,1013.71,120.07
BIGCRK3T02,1014.73,238.021
BIGCRK3T02,1015.32,335.842
BIGCRK3T02,1015.93,474.982
BIGCRK3T02,1016.23,569.626
BIGCRK3T02,1016.57,705.94
BIGCRK3T02,1016.85,837.311
BIGCRK06,1059.84,0
BIGCRK06,1062.9,162.801
BIGCRK06,1063.6,316.066
BIGCRK06,1063.93,442.846
BIGCRK06,1064.28,627.542
BIGCRK06,1064.48,746.199
BIGCRK06,1064.74,920.653
BIGCRK06,1064.97,1087.69
YELLOWRV01,966.503,0
YELLOWRV01,972.887,1606.18
YELLOWRV01,974.35,3198.66
YELLOWRV01,975.089,4546.34
YELLOWRV01,975.906,6337.61
YELLOWRV01,976.345,7646.12
YELLOWRV01,976.696,9174.54
YELLOWRV01,977.06,10589.6
MDDLRCCN01,909.843,0
MDDLRCCN01,918.868,5777.83
MDDLRCCN01,922.005,10105.3
MDDLRCCN01,923.724,13543.9
MDDLRCCN01,925.41,18334.3
MDDLRCCN01,926.476,22102.4
MDDLRCCN01,927.497,26118.4
MDDLRCCN01,928.435,30312.7
MDDLRCCN02,1123.72,0
MDDLRCCN02,1131.95,3188.21
MDDLRCCN02,1135.49,6540.98
MDDLRCCN02,1137.23,9283.17
MDDLRCCN02,1139.05,13069.6
MDDLRCCN02,1140.25,16041.7
MDDLRCCN02,1141.42,19221.1
MDDLRCCN02,1142.53,22570
BEAVER01,1003.44,0
BEAVER01,1006.39,758.877
BEAVER01,1006.97,1430.81
BEAVER01,1007.35,1942.84
BEAVER01,1007.77,2672.9
BEAVER01,1008.07,3252.83
BEAVER01,1008.35,3870.73
BEAVER01,1008.64,4508.69
BEAVER03,1083.76,0
BEAVER03,1087.97,483.069
BEAVER03,1088.61,913.025
BEAVER03,1089.03,1258.76
BEAVER03,1089.52,1758.35
BEAVER03,1089.85,2156.21
BEAVER03,1090.16,2585.39
BEAVER03,1090.45,3034.55
OTTRCRK03,977.592,0
OTTRCRK03,981.49,1221.18
OTTRCRK03,983.077,2474.57
OTTRCRK03,984.419,3538.46
OTTRCRK03,985.052,4974.49
OTTRCRK03,985.377,6038.56
OTTRCRK03,985.745,7266.03
OTTRCRK03,986.115,8434.87
OTTRCRK04,1082.09,0
OTTRCRK04,1085.89,959.5
OTTRCRK04,1087.69,1861.29
OTTRCRK04,1088.55,2639.14
OTTRCRK04,1089.34,3696.85
OTTRCRK04,1089.82,4466.67
OTTRCRK04,1090.31,5386.3
OTTRCRK04,1090.72,6217.78
SCHQSTCR01,666.798,0
SCHQSTCR01,673.579,1453.16
SCHQSTCR01,675.942,2848.06
SCHQSTCR01,677.119,3963.75
SCHQSTCR01,677.733,5578.23
SCHQSTCR01,678.163,6892.68
SCHQSTCR01,678.57,8289.55
SCHQSTCR01,678.973,9773.62
MQKTARV01,792.051,0
MQKTARV01,801.86,5802.76
MQKTARV01,804.042,10736.5
MQKTARV01,805.092,14350.5
MQKTARV01,806.578,20218.6
MQKTARV01,807.539,24736.7
MQKTARV01,808.442,29254.8
MQKTARV01,809.908,35580.3
ROGERSCR01,1007.12,0
ROGERSCR01,1012.65,1080.35
ROGERSCR01,1013.52,2087.03
ROGERSCR01,1014.2,2959.23
ROGERSCR01,1014.66,4173.49
ROGERSCR01,1015.02,5089.02
ROGERSCR01,1015.41,6136.59
ROGERSCR01,1015.75,7153.59
RAPIDCR01,730.774,0
RAPIDCR01,736.795,548.225
RAPIDCR01,738.478,1084.55
RAPIDCR01,739.377,1537.81
RAPIDCR01,740.276,2175.38
RAPIDCR01,740.846,2654.32
RAPIDCR01,741.424,3200.82
RAPIDCR01,741.932,3731.38
SLOUGHCR01,1095.64,0
SLOUGHCR01,1097.75,347.249
SLOUGHCR01,1098.23,659.572
SLOUGHCR01,1098.5,919.453
SLOUGHCR01,1098.83,1298.56
SLOUGHCR01,1099.06,1601.2
SLOUGHCR01,1099.23,1930.55
SLOUGHCR01,1099.41,2276.7
ROCKCR01,1023.56,0
ROCKCR01,1029.17,1813.87
ROCKCR01,1031.55,3737.56
ROCKCR01,1032.74,5272.02
ROCKCR01,1034.49,7322.92
ROCKCR01,1035.41,8870.34
ROCKCR01,1036.93,10535.7
ROCKCR01,1037.7,12235.5
ROCKCR02,1138.94,0
ROCKCR02,1141.95,956.145
ROCKCR02,1142.83,1941.14
ROCKCR02,1143.35,2729.19
ROCKCR02,1143.99,3825.07
ROCKCR02,1144.45,4679.02
ROCKCR02,1144.88,5598.79
ROCKCR02,1145.28,6553.73
DSMNSRV03,992.52,0
DSMNSRV03,1003.03,10964.1
DSMNSRV03,1005.94,18716.1
DSMNSRV03,1007.52,24403.8
DSMNSRV03,1009.28,32088
DSMNSRV03,1010.46,38128.2
DSMNSRV03,1011.6,44413.5
DSMNSRV03,1012.53,50959.8
MCHKNCK01,715.125,0
MCHKNCK01,720.502,1315.47
MCHKNCK01,721.191,2606.54
MCHKNCK01,721.631,3615.41
MCHKNCK01,722.211,5002.25
MCHKNCK01,722.661,6076.38
MCHKNCK01,723.14,7224.67
MCHKNCK01,723.622,8403.3
SPRINGCR01,779.593,0
SPRINGCR01,785.705,683.339
SPRINGCR01,786.401,1294.64
SPRINGCR01,786.69,1763.97
SPRINGCR01,787.179,2425.76
SPRINGCR01,787.431,2882.74
SPRINGCR01,787.697,3437.88
SPRINGCR01,787.943,4013.51
CAMPCR01,812.969,0
CAMPCR01,820.886,916.168
CAMPCR01,822.854,1866.06
CAMPCR01,823.173,2617.49
CAMPCR01,823.484,3570.1
CAMPCR01,823.711,4375.03
CAMPCR01,823.944,5243.66
CAMPCR01,824.173,6148.11
MUDCRK01,815.079,0
MUDCRK01,819.085,940.076
MUDCRK01,821.401,1910.88
MUDCRK01,822.94,2688.51
MUDCRK01,824.682,4091.2
MUDCRK01,825.417,4896.38
MUDCRK01,825.961,5838.93
MUDCRK01,826.398,6756.05
DSMNSRV01,869.029,0
DSMNSRV01,880.719,16931.6
DSMNSRV01,883.34,27929
DSMNSRV01,885.604,35269.1
DSMNSRV01,890.154,44541.7
DSMNSRV01,892.385,51495.8
DSMNSRV01,893.885,58472.6
DSMNSRV01,895.066,65516.1
DSMNSRV02,886.844,0
DSMNSRV02,898.727,16829.6
DSMNSRV02,901.604,27760.9
DSMNSRV02,903.199,35056.9
DSMNSRV02,905.102,44273.6
DSMNSRV02,906.453,51175.9
DSMNSRV02,907.736,58120.5
DSMNSRV02,908.917,65121.7
BEAVERCRK01,973.671,0
BEAVERCRK01,977.467,926.304
BEAVERCRK01,979.291,1879.45
BEAVERCRK01,980.059,2655.66
BEAVERCRK01,980.784,3718.99
BEAVERCRK01,981.165,4481.43
BEAVERCRK01,981.549,5379.84
BEAVERCRK01,981.893,6284.24
NRCCNRV02,936.778,0
NRCCNRV02,943.914,8395.36
NRCCNRV02,945.633,14835.3
NRCCNRV02,946.558,19060
NRCCNRV02,947.585,24197.3
NRCCNRV02,948.199,27854.1
NRCCNRV02,948.743,31402.5
NRCCNRV02,949.252,34781.4
NRCCNRV01,901.444,0
NRCCNRV01,909.016,8568.75
NRCCNRV01,911.168,15141.9
NRCCNRV01,912.336,19453.4
NRCCNRV01,913.593,24697
NRCCNRV01,914.439,28429.4
NRCCNRV01,915.174,32050.9
NRCCNRV01,915.833,35499.7
SRCCNRV01,917.785,0
SRCCNRV01,927.605,4469.78
SRCCNRV01,930.738,8472.69
SRCCNRV01,932.119,11462.1
SRCCNRV01,933.566,15295.5
SRCCNRV01,934.462,18099.5
SRCCNRV01,935.325,21070.8
SRCCNRV01,936.112,23985
ENISH02,946.562,0
ENISH02,958.031,11208.9
ENISH02,959.872,19840.5
ENISH02,960.597,25737
ENISH02,961.355,33186.2
ENISH02,961.854,38746.2
ENISH02,962.313,44375.3
ENISH02,962.733,50072.7
MSQUTOCR01,990.797,0
MSQUTOCR01,1002.05,3289.7
MSQUTOCR01,1006.05,6415.12
MSQUTOCR01,1008.19,8802.78
MSQUTOCR01,1010.49,11887.9
MSQUTOCR01,1012.31,14141.3
MSQUTOCR01,1014,16531.6
MSQUTOCR01,1014.92,20994.1
MSQUTOCR02,1079.04,0
MSQUTOCR02,1091.07,2632.6
MSQUTOCR02,1094.98,5106.36
MSQUTOCR02,1097.42,7088.96
MSQUTOCR02,1099.95,9584.08
MSQUTOCR02,1101.62,11377.7
MSQUTOCR02,1102.36,14854.2
MSQUTOCR02,1102.97,16979.9
WAPSI02,660.787,0
WAPSI02,667.822,10602.7
WAPSI02,668.947,19469.4
WAPSI02,669.573,25901.4
WAPSI02,670.289,34170.2
WAPSI02,670.846,40531.4
WAPSI02,671.493,47449.7
WAPSI02,672.234,54715
BRCHFLD01,1046.19,0
BRCHFLD01,1049.71,166.685
BRCHFLD01,1050.62,319.951
BRCHFLD01,1051.15,448.143
BRCHFLD01,1051.71,634.605
BRCHFLD01,1051.97,751.849
BRCHFLD01,1052.31,926.657
BRCHFLD01,1052.6,1087.69
BOYERRV01,1000.35,0
BOYERRV01,1009.86,11492.7
BOYERRV01,1011.02,18462.3
BOYERRV01,1011.5,22814.3
BOYERRV01,1011.91,28063.9
BOYERRV01,1012.09,31840.1
BOYERRV01,1012.19,35573.1
BOYERRV01,1012.63,39178.8
BOYERRV02,1059.59,0
BOYERRV02,1071.61,10328.8
BOYERRV02,1074.22,16592.5
BOYERRV02,1075.3,20503.8
BOYERRV02,1076.22,25221.7
BOYERRV02,1076.72,28615.4
BOYERRV02,1077.17,31970.3
BOYERRV02,1077.56,35210.8
MADCRK02,616.535,0
MADCRK02,621.326,405.342
MADCRK02,622.723,810.472
MADCRK02,623.642,1149.14
MADCRK02,624.738,1634.22
MADCRK02,625.381,2004.64
MADCRK02,625.879,2417.32
MADCRK02,626.375,2833.01
MQKTARV05,965.315,0
MQKTARV05,974.213,2549.58
MQKTARV05,976.43,5090.57
MQKTARV05,977.566,7068.12
MQKTARV05,978.668,9670.32
MQKTARV05,979.344,11610.9
MQKTARV05,979.925,13686.7
MQKTARV05,980.515,15775.2
BEAVER02,1039.07,0
BEAVER02,1043.46,625.811
BEAVER02,1044.35,1144.72
BEAVER02,1044.91,1566.17
BEAVER02,1045.39,2171.04
BEAVER02,1045.69,2652.1
BEAVER02,1045.98,3167.87
BEAVER02,1046.28,3703.94
BRCKCMP01,987.73,0
BRCKCMP01,992.32,663.774
BRCKCMP01,993.681,1304.38
BRCKCMP01,994.518,1849.5
BRCKCMP01,995.341,2607.53
BRCKCMP01,995.794,3170.97
BRCKCMP01,996.237,3823.84
BRCKCMP01,996.588,4442.76
WLNTCRK01,743.704,0
WLNTCRK01,751.775,1944.11
WLNTCRK01,753.15,3922.86
WLNTCRK01,753.875,5512.69
WLNTCRK01,754.862,8446.74
WLNTCRK01,755.42,10185.3
WLNTCRK01,756.024,12050.7
WLNTCRK01,756.673,13940.7
OTTRCRK02,884.744,0
OTTRCRK02,890.453,1495.22
OTTRCRK02,892.047,2991.19
OTTRCRK02,892.533,4258.03
OTTRCRK02,893.107,5948.76
OTTRCRK02,893.323,7188.48
OTTRCRK02,893.586,8631.61
OTTRCRK02,893.766,9977.77
SSKNK01,742.976,0
SSKNK01,753.205,8030.56
SSKNK01,754.977,12644.4
SSKNK01,755.919,16304.4
SSKNK01,756.906,21365.4
SSKNK01,757.421,25015.1
SSKNK01,757.874,28999.3
SSKNK01,758.271,33128
NORTHRV01,765.748,0
NORTHRV01,774.987,4369.48
NORTHRV01,775.764,8300.01
NORTHRV01,776.204,11240.7
NORTHRV01,776.663,15817.8
NORTHRV01,777.011,19935.1
NORTHRV01,777.329,24505.6
NORTHRV01,777.671,29548.5
EINDNCR01,886.056,0
EINDNCR01,889.737,2497.7
EINDNCR01,892.835,4996.5
EINDNCR01,894.222,6944.13
EINDNCR01,895.423,9509.32
EINDNCR01,896.05,11423.7
EINDNCR01,896.673,13472.2
EINDNCR01,897.26,15535
INDCR03,768.9,0
INDCR03,769.435,20
INDCR03,769.913,50
INDCR03,770.685,100
INDCR03,771.781,200
INDCR03,774.03,500
INDCR03,775.667,800
INDCR03,776.476,1000
INDCR03,777.035,1200
INDCR03,777.714,1500
INDCR03,777.982,1646
INDCR03,778.515,2000
INDCR03,779.126,2500
INDCR03,779.621,3000
INDCR03,780.021,3446
INDCR03,780.463,4000
INDCR03,780.814,4500
INDCR03,781.078,4910
INDCR03,781.455,5500
INDCR03,781.74,6000
SSKNK03,876.9,0
SSKNK03,877.878,50
SSKNK03,878.265,100
SSKNK03,878.836,200
SSKNK03,880.067,500
SSKNK03,881.014,800
SSKNK03,881.564,1000
SSKNK03,883.807,2000
SSKNK03,887.123,4000
SSKNK03,887.245,4086
SSKNK03,889.059,5500
SSKNK03,890.556,7000
SSKNK03,891.332,7858
SSKNK03,892.158,9000
SSKNK03,893.291,10751
SSKNK03,894.029,12000
SSKNK03,895.473,14651
SSKNK03,896.931,17661
SSKNK03,898.335,20800
SSKNK03,899.598,23936
RCCNRV01,834.67,0
RCCNRV01,840.728,1
RCCNRV01,841.056,10
RCCNRV01,841.573,50
RCCNRV01,841.944,100
RCCNRV01,842.484,200
RCCNRV01,843.197,400
RCCNRV01,843.475,500
RCCNRV01,844.54,1000
RCCNRV01,845.336,1500
RCCNRV01,845.979,2000
RCCNRV01,846.531,2500
RCCNRV01,848.691,5000
RCCNRV01,851.868,10000
RCCNRV01,856.312,20000
RCCNRV01,859.677,30000
RCCNRV01,863.19,50000
RCCNRV01,865.387,70000
IOWARV02,860.49,0
IOWARV02,861.701,50
IOWARV02,861.972,100
IOWARV02,862.285,200
IOWARV02,862.857,500
IOWARV02,863.132,700
IOWARV02,863.481,1000
IOWARV02,864.662,2000
IOWARV02,867.483,5000
IOWARV02,867.667,5224
IOWARV02,868.289,6000
IOWARV02,869.048,7000
IOWARV02,869.758,8000
IOWARV02,870.427,9000
IOWARV02,870.854,9821
IOWARV02,870.932,10000
IOWARV02,871.319,11000
IOWARV02,871.66,12000
IOWARV02,872.043,13289
IOWARV02,872.534,15000
IOWARV02,873.221,17933
IOWARV02,873.696,20000
IOWARV02,874.005,21499
IOWARV02,874.772,25212
IOWARV02,875.341,28914
ENGLSHRV01,631.69,0
ENGLSHRV01,635.648,50
ENGLSHRV01,636.222,100
ENGLSHRV01,637.119,200
ENGLSHRV01,638.57,500
ENGLSHRV01,639.681,800
ENGLSHRV01,640.327,1000
ENGLSHRV01,642.975,2000
ENGLSHRV01,648.536,5000
ENGLSHRV01,649.478,5670
ENGLSHRV01,654.448,10578
ENGLSHRV01,657.17,14261
ENGLSHRV01,660.284,19183
ENGLSHRV01,662.354,22954
ENGLSHRV01,664.292,26881
ENGLSHRV01,666.105,30794
CLRCRK01,697.2,0
CLRCRK01,698.106,1
CLRCRK01,698.827,10
CLRCRK01,699.199,20
CLRCRK01,699.896,50
CLRCRK01,700.657,100
CLRCRK01,701.766,200
CLRCRK01,703.491,400
CLRCRK01,704.198,500
CLRCRK01,706.949,1000
CLRCRK01,709.064,1500
CLRCRK01,710.435,2000
CLRCRK01,711.369,2500
CLRCRK01,712.176,3000
CLRCRK01,713.579,4000
CLRCRK01,714.819,5000
FOURMLE01,822.83,0
FOURMLE01,822.964,1
FOURMLE01,823.278,25
FOURMLE01,823.44,50
FOURMLE01,823.905,100
FOURMLE01,824.63,200
FOURMLE01,826.268,500
FOURMLE01,828.327,1000
FOURMLE01,829.994,1500
FOURMLE01,830.982,1821
FOURMLE01,832.572,2500
FOURMLE01,833.476,3000
FOURMLE01,834.325,3777
FOURMLE01,834.814,4500
FOURMLE01,835.074,5000
FOURMLE01,835.243,5358
FOURMLE01,835.754,6500
FOURMLE01,836.181,7540
FOURMLE01,836.36,8000
FOURMLE01,836.726,9256
FOURMLE01,837.145,11054
FOURMLE01,837.602,12863
SSKNK02,771.46,0
SSKNK02,775.139,1
SSKNK02,775.653,10
SSKNK02,777.019,100
SSKNK02,777.585,200
SSKNK02,778.625,500
SSKNK02,779.775,1000
SSKNK02,781.427,2000
SSKNK02,782.718,3000
SSKNK02,783.843,4000
SSKNK02,784.863,5000
SSKNK02,786.691,7000
SSKNK02,787.267,8000
SSKNK02,787.663,9000
SSKNK02,787.996,10000
SSKNK02,788.757,13000
SSKNK02,788.966,14000
SSKNK02,789.161,15000
SSKNK02,789.674,18000
SSKNK02,789.975,20000
SSKNK02,790.255,22000
SSKNK02,790.507,24000
SSKNK02,790.757,26000
SSKNK02,791.001,28000
DSMNSRV04,895.2,0
DSMNSRV04,896.327,1
DSMNSRV04,896.673,10
DSMNSRV04,897.521,100
DSMNSRV04,897.982,200
DSMNSRV04,898.332,300
DSMNSRV04,898.884,500
DSMNSRV04,899.937,1000
DSMNSRV04,900.744,1500
DSMNSRV04,901.44,2000
DSMNSRV04,903.663,4000
DSMNSRV04,905.44,6000
DSMNSRV04,907.038,8000
DSMNSRV04,908.382,10000
DSMNSRV04,913.061,20000
DSMNSRV04,916.222,30000
DSMNSRV04,920.96,50000
DSMNSRV04,923.072,60000
MQKTARV04,902.01,0
MQKTARV04,902.325,1
MQKTARV04,903.033,10
MQKTARV04,904.214,100
MQKTARV04,904.838,200
MQKTARV04,906.026,500
MQKTARV04,907.403,1000
MQKTARV04,908.534,1500
MQKTARV04,909.515,2000
MQKTARV04,913.179,5000
MQKTARV04,914.51,7000
MQKTARV04,916.08,10000
MQKTARV04,918.258,15000
MQKTARV04,920.199,20000
MQKTARV04,921.824,25000
COFFINSCR01,963.49,0
COFFINSCR01,966.289,10
COFFINSCR01,966.888,50
COFFINSCR01,967.368,100
COFFINSCR01,968.073,200
COFFINSCR01,969.509,500
COFFINSCR01,970.543,800
COFFINSCR01,971.123,1000
COFFINSCR01,971.642,1200
COFFINSCR01,971.642,1200
COFFINSCR01,972.172,1430
COFFINSCR01,975.015,2970
COFFINSCR01,976.107,3800
COFFINSCR01,976.435,4430
COFFINSCR01,976.512,4800
COFFINSCR01,977.002,5800
COFFINSCR01,977.382,6640
COFFINSCR01,977.541,7000
COFFINSCR01,978.009,8130
COFFINSCR01,978.552,9570
COFFINSCR01,979.461,12300
HNYCRK01,944.7,0
HNYCRK01,945.371,10
HNYCRK01,946.09,50
HNYCRK01,946.694,100
HNYCRK01,947.477,200
HNYCRK01,949.072,500
HNYCRK01,950.123,800
HNYCRK01,950.669,1000
HNYCRK01,951.166,1200
HNYCRK01,951.572,1500
HNYCRK01,952.261,2000
HNYCRK01,952.489,2200
HNYCRK01,953.279,2980
HNYCRK01,953.283,3000
HNYCRK01,954.001,4000
HNYCRK01,954.291,4400
HNYCRK01,954.718,5000
HNYCRK01,955.07,5500
HNYCRK01,955.419,6000
HNYCRK01,955.794,6530
HNYCRK01,956.672,7950
HNYCRK01,957.501,9330
HNYCRK01,958.946,12000
